ItemParentID,ItemParentName,ItemID,ItemCode,ItemName,QuantityID,QuantityCode,cqty,qtyori,CQuantityID,CQuantityCode,Stock,StockInPcs,InventoryID,InventoryName,StockRate,PurchasePrice,SellPrice,Currency,GroupName,Size,Color,Weight,Length,Breadth,Height,Remarks
23,ELMIKA HIJRAH,79971,T02109042202,T021-MEDINA CROWN GREY S,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,438000.00,Rp,ELMIKA HIJRAH,S,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22387,2113022091,T021-MEDINA GAMIS MAROON 2 XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,XL,MAROON 2,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22385,2113022089,T021-MEDINA GAMIS NAVY XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,XL,NAVY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22386,2113022092,T021-MEDINA GAMIS PLUM VELVET XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,XL,PLUM VELVET,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79796,T02113022091,T021-MEDINA MAROON 2 XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,XL,MAROON 2,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79798,T02113022089,T021-MEDINA NAVY XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,XL,NAVY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79795,T02113022092,T021-MEDINA PLUM VELVET XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,XL,PLUM VELVET,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,69139,2111112306,T021-MERBAU KEMEJA BLACK L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,488000.00,Rp,ELMIKA HIJRAH,L,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,46915,2115032319,T021-MIDI MOTIF MEGAMENDUNG BROWN M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,2088000.00,Rp,ELMIKA HIJRAH,M,BROWN,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,69103,2114092330,T021-MINA FK GAMIS DONGKER L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,385000.00,Rp,ELMIKA HIJRAH,L,DONGKER,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,54568,T02114092330,T021-MINA FK GAMIS DONGKER L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,270000.00,Rp,ELMIKA HIJRAH,L,DONGKER,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,79794,T02113022093,T021-MINAMI DARK TOSCA M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,288000.00,Rp,ELMIKA HIJRAH,M,DARK TOSCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22391,2113022093,T021-MINAMI GAMIS DARK TOSCA M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,288000.00,Rp,ELMIKA HIJRAH,M,DARK TOSCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63823,T02117112239,T021-MINAMI KHIMAR BLUE MINT XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,288000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41906,2117112239,T021-MINAMI KHIMAR BLUE MINT XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,288000.00,Rp,ELMIKA HIJRAH,XL,BLUE MINT,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41907,2117112238,T021-MINAMI KHIMAR DARK TOSCCA XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,288000.00,Rp,ELMIKA HIJRAH,XL,DARK TOSCCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79710,T02117112238,T021-MINAMI KHIMAR DARK TOSCCA XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,288000.00,Rp,ELMIKA HIJRAH,XL,DARK TOSCCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,68961,2125082336,T021-MINAMI KHIMAR SALE BLUE MINT XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,XL,BLUE MINT,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,54030,T02125082336,T021-MINAMI KHIMAR SALE BLUE MINT XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,XL,BLUE MINT,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,54031,T02125082335,T021-MINAMI KHIMAR SALE DARK TOSCA XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,XL,DARK TOSCA,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,68962,2125082335,T021-MINAMI KHIMAR SALE DARK TOSCA XL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,XL,DARK TOSCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,69076,2115072312,T021-MINDI MOTIF MEGAMENDUNG BLACK BROWN M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,2088000.00,Rp,ELMIKA HIJRAH,M,BLACK BROWN,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,51948,T02115072312,T021-MINDI MOTIF MEGAMENDUNG BLACK BROWN M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,2088000.00,Rp,ELMIKA HIJRAH,M,BLACK BROWN,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,63843,T02115032319,T021-MINDI MOTIF MEGAMENDUNG BROWN M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,2088000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79692,T02117112270,T021-MISHAL NON PAD KHIMAR BLUE ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL,BLUE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41909,2117112270,T021-MISHAL NON PAD KHIMAR BLUE ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL,BLUE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41908,2117112269,T021-MISHAL NON PAD KHIMAR ORANGE ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79693,T02117112269,T021-MISHAL NON PAD KHIMAR ORANGE ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,68959,2125082338,T021-MISHAL NON PAD KHIMAR SALE BLUE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,BLUE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,54032,T02125082338,T021-MISHAL NON PAD KHIMAR SALE BLUE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,BLUE,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,54033,T02125082337,T021-MISHAL NON PAD KHIMAR SALE ORANGE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,ORANGE,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,68960,2125082337,T021-MISHAL NON PAD KHIMAR SALE ORANGE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79683,T02117112284,T021-MISHAL PAD KHIMAR ORANGE ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,279000.00,Rp,ELMIKA HIJRAH,ALL,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41910,2117112284,T021-MISHAL PAD KHIMAR ORANGE ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,279000.00,Rp,ELMIKA HIJRAH,ALL,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79793,T02113022094,T021-MISHALL BLUE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL SIZE,BLUE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22393,2113022094,T021-MISHALL GAMIS BLUE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL SIZE,BLUE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22392,2113022095,T021-MISHALL GAMIS ORANGE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL SIZE,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79792,T02113022095,T021-MISHALL ORANGE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,249000.00,Rp,ELMIKA HIJRAH,ALL SIZE,ORANGE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79791,T02113022096,T021-MONIFA KHIMAR CREAM ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,CREAM,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22394,2113022096,T021-MONIFA KHIMAR KHIMAR CREAM ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,CREAM,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22396,EH1810012100110C,T021-MONIFA KHIMAR KHIMAR Cream ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,Cream,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,34074,EH1810012100110V,T021-MONIFA KHIMAR KHIMAR LIGHT PURPLE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,LIGHT PURPLE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22395,EH1810012100110P,T021-MONIFA KHIMAR KHIMAR Peach ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,Peach,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63944,T02110032333,T021-MONIFA KHIMAR LIGHT PURPLE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,46561,2110032333,T021-MONIFA KHIMAR LIGHT PURPLE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,LIGHT PURPLE,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,46560,2110032334,T021-MONIFA KHIMAR PEACH ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL SIZE,PEACH,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,63943,T02110032334,T021-MONIFA KHIMAR PEACH ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,68957,2125082340,T021-MONIFA KHIMAR SALE LIGHT PURPLE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,LIGHT PURPLE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,54034,T02125082340,T021-MONIFA KHIMAR SALE LIGHT PURPLE ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,LIGHT PURPLE,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,54035,T02125082339,T021-MONIFA KHIMAR SALE PEACH ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,PEACH,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,68958,2125082339,T021-MONIFA KHIMAR SALE PEACH ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,PEACH,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63828,T02117112232,T021-MONIFA KHIMAR SALMON ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41911,2117112232,T021-MONIFA KHIMAR SALMON ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,319000.00,Rp,ELMIKA HIJRAH,ALL,SALMON,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22401,2105032211,T021-MUKENA CHAIMA BLACK L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,L,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79995,T02105032211,T021-MUKENA CHAIMA BLACK L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,L,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79996,T02105032210,T021-MUKENA CHAIMA BLACK M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,M,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22400,2105032210,T021-MUKENA CHAIMA BLACK M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,M,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22398,2112042103,T021-MUKENA CHAIMA GREY L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,L,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79885,T02112042103,T021-MUKENA CHAIMA GREY L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,L,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79886,T02112042102,T021-MUKENA CHAIMA GREY M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,M,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22397,2112042102,T021-MUKENA CHAIMA GREY M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,M,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22399,2112042104,T021-MUKENA CHAIMA MOCCA L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,L,MOCCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79884,T02112042104,T021-MUKENA CHAIMA MOCCA L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,448000.00,Rp,ELMIKA HIJRAH,L,MOCCA,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22406,EH210101B2001LB,T021-MUKENA CHAYRA BLACK L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,528000.00,Rp,ELMIKA HIJRAH,L,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22402,EH210101B2001LN,T021-MUKENA CHAYRA DONGKER L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,528000.00,Rp,ELMIKA HIJRAH,L,DONGKER,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22404,EH210101B2001MN,T021-MUKENA CHAYRA DONGKER M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,528000.00,Rp,ELMIKA HIJRAH,M,DONGKER,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22405,EH210101B2001LJ,T021-MUKENA CHAYRA MILO L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,528000.00,Rp,ELMIKA HIJRAH,L,MILO,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22403,EH210101B2001MJ,T021-MUKENA CHAYRA MILO M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,528000.00,Rp,ELMIKA HIJRAH,M,MILO,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22407,2112042101,T021-MUKENA GONCA BROWN L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,548000.00,Rp,ELMIKA HIJRAH,L,BROWN,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79887,T02112042101,T021-MUKENA GONCA BROWN L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,548000.00,Rp,ELMIKA HIJRAH,L,BROWN,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63970,T02103092202,T021-MUKENA GONCA PURPLE M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,548000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,38850,2103092202,T021-MUKENA GONCA PURPLE M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,548000.00,Rp,ELMIKA HIJRAH,M,PURPLE,0.00,0.00,0.00,0.00,2022
23,ELMIKA HIJRAH,93128,T021ELMMK24001,T021-MUKENA LAYLA KHAKI ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,575000.00,Rp,ELMIKA HIJRAH,ALL SIZE,KHAKI,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,93127,T021ELMMK24002,T021-MUKENA LAYLA LILAC ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,575000.00,Rp,ELMIKA HIJRAH,ALL SIZE,LILAC,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41249,2126102201,T021-MUKENA PEONY BLACK L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,L,BLACK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63731,T02126102201,T021-MUKENA PEONY BLACK L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63729,T02126102203,T021-MUKENA PEONY DARK TURQUISE L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41247,2126102203,T021-MUKENA PEONY DARK TURQUISE L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,L,DARK TURQUISE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41248,2126102202,T021-MUKENA PEONY DARK TURQUISE M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,M,DARK TURQUISE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63730,T02126102202,T021-MUKENA PEONY DARK TURQUISE M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63728,T02126102204,T021-MUKENA PEONY DUSTY PURPLE L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41251,2126102204,T021-MUKENA PEONY DUSTY PURPLE L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,L,DUSTY PURPLE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41477,2129102201,T021-MUKENA PEONY DUSTY PURPLE M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,M,DUSTY PURPLE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79575,T02129102201,T021-MUKENA PEONY DUSTY PURPLE M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,M,DUSTY PURPLE,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63727,T02126102205,T021-MUKENA PEONY GREY L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41250,2126102205,T021-MUKENA PEONY GREY L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,L,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,41478,2129102202,T021-MUKENA PEONY GREY M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,M,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63708,T02129102202,T021-MUKENA PEONY GREY M,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,918000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79790,T02113022097,T021-MUTIARA BLACK MAROON S,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,629000.00,Rp,ELMIKA HIJRAH,S,BLACK MAROON,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22408,2113022097,T021-MUTIARA GAMIS BLACK MAROON S,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,629000.00,Rp,ELMIKA HIJRAH,S,BLACK MAROON,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22410,EH1810044110008SJ,T021-MUTIARA GAMIS Coksu Peach S,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,629000.00,Rp,ELMIKA HIJRAH,S,Coksu Peach,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22409,2113022098,T021-MUTIARA GAMIS NAVY GREY L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,629000.00,Rp,ELMIKA HIJRAH,L,NAVY GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,79789,T02113022098,T021-MUTIARA NAVY GREY L,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,629000.00,Rp,ELMIKA HIJRAH,L,NAVY GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63890,T02113022099,T021-NADYA BROWN ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63889,T02113022100,T021-NADYA GREENMINT ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,63888,T02113022101,T021-NADYA GREY ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,-,,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22412,2113022099,T021-NADYA KHIMAR BROWN ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,ALL,BROWN,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22411,2113022100,T021-NADYA KHIMAR GREENMINT ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,ALL,GREENMINT,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22414,2113022101,T021-NADYA KHIMAR GREY ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,ALL,GREY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22415,2113022102,T021-NADYA KHIMAR NAVY ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,ALL,NAVY,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,22417,2113022103,T021-NADYA KHIMAR PINK ALL,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,169000.00,Rp,ELMIKA HIJRAH,ALL,PINK,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,54038,T02125082341,T021-NADYA KHIMAR SALE BROWN ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,BROWN,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,68956,2125082341,T021-NADYA KHIMAR SALE BROWN ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,BROWN,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,68955,2125082342,T021-NADYA KHIMAR SALE GREEN MINT ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,GREEN MINT,0.00,0.00,0.00,0.00,-
23,ELMIKA HIJRAH,54041,T02125082342,T021-NADYA KHIMAR SALE GREEN MINT ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,GREEN MINT,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,54040,T02125082343,T021-NADYA KHIMAR SALE GREY ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,GREY,0.00,0.00,0.00,0.00,2023
23,ELMIKA HIJRAH,68954,2125082343,T021-NADYA KHIMAR SALE GREY ALL SIZE,1,Pcs,1,1,0,Pcs,0,0,0,,0,0.00,150000.00,Rp,ELMIKA HIJRAH,ALL SIZE,GREY,0.00,0.00,0.00,0.00,-
