ItemParentID,ItemParentName,ItemID,ItemCode,ItemName,QuantityID,QuantityCode,cqty,qtyori,CQuantityID,CQuantityCode,Stock,StockInPcs,InventoryID,InventoryName,StockRate,PurchasePrice,SellPrice,Currency,GroupName,Size,Color,Weight,Length,Breadth,Height,Remarks
37,VHIANA,11499,TEN-T039VHIDR24219,T039-HAFSA DRESS NEW MINTY 02 ALLSIZE,26064,Pcs,1,1,0,Pcs,0,0,0,,0,0,450000,Rp,VHIANA,ALLSIZE,MINTY 02,0,0,0,0,-
37,VHIANA,11500,TEN-3908032217,T039-HAIFA INSTAN PEACH ALL SIZE,26065,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,PEACH,0,0,0,0,-
37,VHIANA,11501,TEN-3908032224,T039-HAIFA INSTAN MINT ALL SIZE,26066,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MINT,0,0,0,0,-
37,VHIANA,11502,TEN-3908032222,T039-HAIFA INSTAN NAVY ALL SIZE,26067,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,NAVY,0,0,0,0,-
37,VHIANA,11503,TEN-3908032230,T039-HAIFA INSTAN COFFEE ALL SIZE,26068,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,COFFEE,0,0,0,0,-
37,VHIANA,11504,TEN-3908032219,T039-HAIFA INSTAN KHAKI ALL SIZE,26069,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,KHAKI,0,0,0,0,-
37,VHIANA,11505,TEN-3908032229,T039-HAIFA INSTAN DARK GREY ALL SIZE,26070,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK GREY,0,0,0,0,-
37,VHIANA,11506,TEN-3908032216,T039-HAIFA INSTAN DENIM ALL SIZE,26071,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DENIM,0,0,0,0,-
37,VHIANA,11507,TEN-T039VHIBG25017,T039-HAIFA INSTAN IVORY ALL SIZE,26072,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,IVORY,0,0,0,0,-
37,VHIANA,11508,TEN-3908032226,T039-HAIFA INSTAN MUSTARD ALL SIZE,26073,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MUSTARD,0,0,0,0,-
37,VHIANA,11509,TEN-3908032218,T039-HAIFA INSTAN BLOSSOM ALL SIZE,26074,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLOSSOM,0,0,0,0,-
37,VHIANA,11510,TEN-3908032220,T039-HAIFA INSTAN GREY ALL SIZE,26075,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,GREY,0,0,0,0,-
37,VHIANA,11511,TEN-3908032225,T039-HAIFA INSTAN GREEN ALL SIZE,26076,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,GREEN,0,0,0,0,-
37,VHIANA,11512,TEN-3908032221,T039-HAIFA INSTAN BLACK ALL SIZE,26077,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLACK,0,0,0,0,-
37,VHIANA,11513,TEN-3908032223,T039-HAIFA INSTAN TOSCA ALL SIZE,26078,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,TOSCA,0,0,0,0,-
37,VHIANA,11514,TEN-3908032228,T039-HAIFA INSTAN BRONZE ALL SIZE,26079,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BRONZE,0,0,0,0,-
37,VHIANA,11515,TEN-3930042201,T039-HAIFA INSTAN LAVENDER ALL SIZE,26080,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,LAVENDER,0,0,0,0,-
37,VHIANA,11516,TEN-3930042202,T039-HAIFA INSTAN DUSTY ALL SIZE,26081,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DUSTY,0,0,0,0,-
37,VHIANA,11517,TEN-3930042203,T039-HAIFA INSTAN BLUE ALL SIZE,26082,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLUE,0,0,0,0,-
37,VHIANA,11518,TEN-3930042204,T039-HAIFA INSTAN MAROON ALL SIZE,26083,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MAROON,0,0,0,0,-
37,VHIANA,11519,TEN-3930042205,T039-HAIFA INSTAN ARMY ALL SIZE,26084,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,ARMY,0,0,0,0,-
37,VHIANA,11520,TEN-3930042206,T039-HAIFA INSTAN SILVER ALL SIZE,26085,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,SILVER,0,0,0,0,-
37,VHIANA,11521,TEN-3901052201,T039-HAIFA INSTAN TERRA ALL SIZE,26086,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,TERRA,0,0,0,0,-
37,VHIANA,11522,TEN-3901052202,T039-HAIFA INSTAN ROSE ALL SIZE,26087,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,ROSE,0,0,0,0,-
37,VHIANA,11523,TEN-3917062207,T039-HAIFA INSTAN CORAL ALL SIZE,26088,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,CORAL,0,0,0,0,-
37,VHIANA,11524,TEN-3907102222,T039-HAIFA INSTAN HONEY ROSE ALL SIZE,26089,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,HONEY ROSE,0,0,0,0,-
37,VHIANA,11525,TEN-3907102223,T039-HAIFA INSTAN JADE ALL SIZE,26090,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,JADE,0,0,0,0,-
37,VHIANA,11526,TEN-3907102224,T039-HAIFA INSTAN LATTE ALL SIZE,26091,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,LATTE,0,0,0,0,-
37,VHIANA,11527,TEN-3907102225,T039-HAIFA INSTAN BLUSH ALL SIZE,26092,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLUSH,0,0,0,0,-
37,VHIANA,11528,TEN-3907102226,T039-HAIFA INSTAN CHOCO ALL SIZE,26093,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,CHOCO,0,0,0,0,-
37,VHIANA,11529,TEN-3907102227,T039-HAIFA INSTAN DUSTY PEACH ALL SIZE,26094,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DUSTY PEACH,0,0,0,0,-
37,VHIANA,11530,TEN-3907102228,T039-HAIFA INSTAN PISTACHIO ALL SIZE,26095,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,PISTACHIO,0,0,0,0,-
37,VHIANA,11531,TEN-3907102229,T039-HAIFA INSTAN MAUVE ALL SIZE,26096,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MAUVE,0,0,0,0,-
37,VHIANA,11532,TEN-3907102230,T039-HAIFA INSTAN TAUPE ALL SIZE,26097,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,TAUPE,0,0,0,0,-
37,VHIANA,11533,TEN-3907102231,T039-HAIFA INSTAN WOOD ALL SIZE,26098,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,WOOD,0,0,0,0,-
37,VHIANA,11534,TEN-3907102232,T039-HAIFA INSTAN TARO ALL SIZE,26099,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,TARO,0,0,0,0,-
37,VHIANA,11535,TEN-3910102202,T039-HAIFA INSTAN NUDE ALL SIZE,26100,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,NUDE,0,0,0,0,-
37,VHIANA,11536,TEN-3908112212,T039-HAIFA INSTAN WALNUT ALL SIZE,26101,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,WALNUT,0,0,0,0,-
37,VHIANA,11537,TEN-3908112213,T039-HAIFA INSTAN OAT ALL SIZE,26102,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,OAT,0,0,0,0,-
37,VHIANA,11538,TEN-3920122201,T039-HAIFA INSTAN EMERALD ALL SIZE,26103,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,EMERALD,0,0,0,0,-
37,VHIANA,11539,TEN-3915032301,T039-HAIFA INSTAN DUSTY BLUE ALL SIZE,26104,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DUSTY BLUE,0,0,0,0,-
37,VHIANA,11540,TEN-39060523001,T039-HAIFA INSTAN BROKEN WHITE ALL SIZE,26105,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BROKEN WHITE,0,0,0,0,-
37,VHIANA,11541,TEN-39100623001,T039-HAIFA INSTAN VIOLA ALL SIZE,26106,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,VIOLA,0,0,0,0,-
37,VHIANA,11542,TEN-3912072301,T039-HAIFA INSTAN WHITE ALL SIZE,26107,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,WHITE,0,0,0,0,-
37,VHIANA,11543,TEN-3920032350,T039-HAIFA INSTAN DARK BLUE ALL SIZE,26108,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK BLUE,0,0,0,0,-
37,VHIANA,11544,TEN-3920032351,T039-HAIFA INSTAN DARK TEAL ALL SIZE,26109,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK TEAL,0,0,0,0,-
37,VHIANA,11545,TEN-3920032352,T039-HAIFA INSTAN CINAMON ALL SIZE,26110,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,CINAMON,0,0,0,0,-
37,VHIANA,11546,TEN-3920032353,T039-HAIFA INSTAN DECOROSE ALL SIZE,26111,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DECOROSE,0,0,0,0,-
37,VHIANA,11547,TEN-3920032354,T039-HAIFA INSTAN BUTTER MINT ALL SIZE,26112,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BUTTER MINT,0,0,0,0,-
37,VHIANA,11548,TEN-3920032355,T039-HAIFA INSTAN DEEP PURPLE ALL SIZE,26113,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DEEP PURPLE,0,0,0,0,-
37,VHIANA,11549,TEN-3925072304,T039-HAIFA INSTAN SAGE GREEN ALL SIZE,26114,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,SAGE GREEN,0,0,0,0,-
37,VHIANA,11550,TEN-3922092301,T039-HAIFA INSTAN BLUE JEANS ALL SIZE,26115,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLUE JEANS,0,0,0,0,-
37,VHIANA,11551,TEN-T039VHIBG25119,T039-HAIFA INSTAN BITTER CHOCO ALL SIZE,26116,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BITTER CHOCO,0,0,0,0,-
37,VHIANA,11552,TEN-T039VHIBG25125,T039-HAIFA INSTAN BERGO BUTTERMINT ALL SIZE,26117,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BUTTERMINT,0,0,0,0,-
37,VHIANA,11553,TEN-T039VHIBG25020,T039-HAIFA INSTAN BERGO ROSE ALL SIZE,26118,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,ROSE,0,0,0,0,-
37,VHIANA,11554,TEN-T039VHIBG2540,T039-HAIFA INSTAN BERGO KHAKI LARGE,26119,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,KHAKI,0,0,0,0,-
37,VHIANA,11555,TEN-T039VHIBG2512,T039-HAIFA INSTAN BERGO NAVY ALL SIZE,26120,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,NAVY,0,0,0,0,-
37,VHIANA,11556,TEN-T039VHIBG25022,T039-HAIFA INSTAN BERGO DECOROSE ALL SIZE,26121,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DECOROSE,0,0,0,0,-
37,VHIANA,11557,TEN-T039VHIBG25014,T039-HAIFA INSTAN BERGO BRONZE ALL SIZE,26122,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BRONZE,0,0,0,0,-
37,VHIANA,11558,TEN-T039VHIBG25021,T039-HAIFA INSTAN BERGO SAGE GREEN ALL SIZE,26123,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,SAGE GREEN,0,0,0,0,-
37,VHIANA,11559,TEN-T039VHIBG2563,T039-HAIFA INSTAN BERGO VIOLA LARGE,26124,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,VIOLA,0,0,0,0,-
37,VHIANA,11560,TEN-T039VHIBG25016,T039-HAIFA INSTAN BERGO HONEY ROSE ALL SIZE,26125,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,HONEY ROSE,0,0,0,0,-
37,VHIANA,11561,TEN-T039VHIBG25068,T039-HAIFA INSTAN BERGO TAUPE LARGE,26126,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,TAUPE,0,0,0,0,-
37,VHIANA,11562,TEN-T039VHIBG2516,T039-HAIFA INSTAN BERGO DARK TEAL ALL SIZE,26127,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK TEAL,0,0,0,0,-
37,VHIANA,11563,TEN-T039VHIBG25062,T039-HAIFA INSTAN BERGO BLUSH LARGE,26128,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,BLUSH,0,0,0,0,-
37,VHIANA,11564,TEN-T039VHIBG25035,T039-HAIFA INSTAN BERGO WOOD LARGE,26129,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,WOOD,0,0,0,0,-
37,VHIANA,11565,TEN-T039VHIBG2519,T039-HAIFA INSTAN BERGO COFFEE LARGE,26130,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,COFFEE,0,0,0,0,-
37,VHIANA,11566,TEN-T039VHIBG25054,T039-HAIFA INSTAN BERGO BLOSSOM ALL SIZE,26131,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLOSSOM,0,0,0,0,-
37,VHIANA,11567,TEN-T039VHIBG25047,T039-HAIFA INSTAN BERGO KHAKI ALL SIZE,26132,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,KHAKI,0,0,0,0,-
37,VHIANA,11568,TEN-T039VHIBG25056,T039-HAIFA INSTAN BERGO COFFE ALL SIZE,26133,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,COFFE,0,0,0,0,-
37,VHIANA,11569,TEN-T039VHIBG2528,T039-HAIFA INSTAN BERGO VIOLA ALL SIZE,26134,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,VIOLA,0,0,0,0,-
37,VHIANA,11570,TEN-T039VHIBG25072,T039-HAIFA INSTAN BERGO DUSTY BLUE LARGE,26135,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,DUSTY BLUE,0,0,0,0,-
37,VHIANA,11571,TEN-T039VHIBG25049,T039-HAIFA INSTAN BERGO WALNUT ALL SIZE,26136,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,WALNUT,0,0,0,0,-
37,VHIANA,11572,TEN-T039VHIBG25061,T039-HAIFA INSTAN BERGO IVORY LARGE,26137,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,IVORY,0,0,0,0,-
37,VHIANA,11573,TEN-T039VHIBG251,T039-HAIFA INSTAN BERGO BLACK LARGE,26138,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,BLACK,0,0,0,0,-
37,VHIANA,11574,TEN-T039VHIBG2513,T039-HAIFA INSTAN BERGO MINT ALL SIZE,26139,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MINT,0,0,0,0,-
37,VHIANA,11575,TEN-T039VHIBG25018,T039-HAIFA INSTAN BERGO OAT ALL SIZE,26140,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,OAT,0,0,0,0,-
37,VHIANA,11576,TEN-T039VHIBG25046,T039-HAIFA INSTAN BERGO DARK GREY ALL SIZE,26141,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK GREY,0,0,0,0,-
37,VHIANA,11577,TEN-T039VHIBG25013,T039-HAIFA INSTAN BERGO BLACK ALL SIZE,26142,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLACK,0,0,0,0,-
37,VHIANA,11578,TEN-T039VHIBG25055,T039-HAIFA INSTAN BERGO MUSTARD ALL SIZE,26143,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MUSTARD,0,0,0,0,-
37,VHIANA,11579,TEN-T039VHIBG25122,T039-HAIFA INSTAN BERGO BLUE JEANS ALL SIZE,26144,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLUE JEANS,0,0,0,0,-
37,VHIANA,11580,TEN-T039VHIBG25060,T039-HAIFA INSTAN BERGO DARK BLUE ALL SIZE,26145,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK BLUE,0,0,0,0,-
37,VHIANA,11581,TEN-T039VHIBG25121,T039-HAIFA INSTAN BERGO HAZELNUT ALL SIZE,26146,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,HAZELNUT,0,0,0,0,-
37,VHIANA,11582,TEN-T039VHIBG25058,T039-HAIFA INSTAN BERGO TAUPE ALL SIZE,26147,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,TAUPE,0,0,0,0,-
37,VHIANA,11583,TEN-T039VHIBG25015,T039-HAIFA INSTAN BERGO DUSTY BLUE ALL SIZE,26148,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DUSTY BLUE,0,0,0,0,-
37,VHIANA,11584,TEN-T039VHIBG25053,T039-HAIFA INSTAN BERGO DUSTY PEACH ALL SIZE,26149,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DUSTY PEACH,0,0,0,0,-
37,VHIANA,11585,TEN-T039VHIBG25052,T039-HAIFA INSTAN BERGO TARO ALL SIZE,26150,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,TARO,0,0,0,0,-
37,VHIANA,11586,TEN-T039VHIBG25050,T039-HAIFA INSTAN BERGO MAROON ALL SIZE,26151,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MAROON,0,0,0,0,-
37,VHIANA,11587,TEN-T039VHIBG2527,T039-HAIFA INSTAN BERGO BLUSH ALL SIZE,26152,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BLUSH,0,0,0,0,-
37,VHIANA,11588,TEN-T039VHIBG2552,T039-HAIFA INSTAN BERGO DUSTY PEACH LARGE,26153,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,DUSTY PEACH,0,0,0,0,-
37,VHIANA,11589,TEN-T039VHIBG25063,T039-HAIFA INSTAN BERGO DENIM ALL SIZE,26154,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DENIM,0,0,0,0,-
37,VHIANA,11590,TEN-T039VHIBG2518,T039-HAIFA INSTAN BERGO SAGE GREEN LARGE,26155,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,SAGE GREEN,0,0,0,0,-
37,VHIANA,11591,TEN-T039VHIBG25048,T039-HAIFA INSTAN BERGO NUDE ALL SIZE,26156,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,NUDE,0,0,0,0,-
37,VHIANA,11592,TEN-T039VHIBG25036,T039-HAIFA INSTAN BERGO NAVY LARGE,26157,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,NAVY,0,0,0,0,-
37,VHIANA,11593,TEN-T039VHIBG2511,T039-HAIFA INSTAN BERGO DEEP PURPLE ALL SIZE,26158,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DEEP PURPLE,0,0,0,0,-
37,VHIANA,11594,TEN-T039VHIBG2514,T039-HAIFA INSTAN BERGO MAUVE ALL SIZE,26159,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,MAUVE,0,0,0,0,-
37,VHIANA,11595,TEN-T039VHIBG25097,T039-HAIFA INSTAN BERGO BLUE JEANS LARGE,26160,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,BLUE JEANS,0,0,0,0,-
37,VHIANA,11596,TEN-T039VHIBG25039,T039-HAIFA INSTAN BERGO MUSTARD LARGE,26161,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,MUSTARD,0,0,0,0,-
37,VHIANA,11597,TEN-T039VHIBG25067,T039-HAIFA INSTAN BERGO ROSE LARGE,26162,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,ROSE,0,0,0,0,-
37,VHIANA,11598,TEN-T039VHIBG25069,T039-HAIFA INSTAN BERGO TARO LARGE,26163,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,TARO,0,0,0,0,-
37,VHIANA,11599,TEN-T039VHIBG25145,T039-HAIFA INSTAN BERGO DARK BLUE LARGE,26164,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,DARK BLUE,0,0,0,0,-
37,VHIANA,11600,TEN-T039VHIBG2517,T039-HAIFA INSTAN BERGO PISTACHIO LARGE,26165,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,PISTACHIO,0,0,0,0,-
37,VHIANA,11601,TEN-T039VHIBG25090,T039-HAIFA INSTAN BERGO LEAF ALL SIZE,26166,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,LEAF,0,0,0,0,-
37,VHIANA,11602,TEN-T039VHIBG2525,T039-HAIFA INSTAN BERGO JADE ALL SIZE,26167,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,JADE,0,0,0,0,-
37,VHIANA,11603,TEN-T039VHIBG2521,T039-HAIFA INSTAN BERGO DUSTY ALL SIZE,26168,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DUSTY,0,0,0,0,-
37,VHIANA,11604,TEN-T039VHIBG25083,T039-HAIFA INSTAN BERGO DARK TEAL ALL SIZE,26169,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,DARK TEAL,0,0,0,0,-
37,VHIANA,11605,TEN-T039VHIBG25070,T039-HAIFA INSTAN BERGO DENIM LAREG,26170,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LAREG,DENIM,0,0,0,0,-
37,VHIANA,11606,TEN-T039VHIBG2523,T039-HAIFA INSTAN BERGO OAT LARGE,26171,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,OAT,0,0,0,0,-
37,VHIANA,11607,TEN-T039VHIBG25084,T039-HAIFA INSTAN BERGO BUTTER MINT LARGE,26172,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,BUTTER MINT,0,0,0,0,-
37,VHIANA,11608,TEN-T03909122501,T039-HAIFA INSTAN BERGO IVORY ALL SIZE,26173,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,IVORY,0,0,0,0,-
37,VHIANA,11609,TEN-T039VHIBG25041,T039-HAIFA INSTAN BERGO BLOSSOM LARGE,26174,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,BLOSSOM,0,0,0,0,-
37,VHIANA,11610,TEN-T039VHIBG25045,T039-HAIFA INSTAN BERGO WHITE LARGE,26175,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,WHITE,0,0,0,0,-
37,VHIANA,11611,TEN-T039VHIBG25124,T039-HAIFA INSTAN BERGO LEAF LARGE,26176,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,LEAF,0,0,0,0,-
37,VHIANA,11612,TEN-T039VHIBG25038,T039-HAIFA INSTAN BERGO MAROON LARGE,26177,Pcs,1,1,0,Pcs,0,0,0,,0,0,225000,Rp,VHIANA,LARGE,MAROON,0,0,0,0,-
37,VHIANA,11613,TEN-T039VHIBG25059,T039-HAIFA INSTAN BERGO BROKEN WHITE ALL SIZE,26178,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,BROKEN WHITE,0,0,0,0,-
37,VHIANA,11614,TEN-T039VHIBG25019,T039-HAIFA INSTAN BERGO PISTACHIO ALL SIZE,26179,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,PISTACHIO,0,0,0,0,-
37,VHIANA,11615,TEN-T039VHIBG25066,T039-HAIFA INSTAN BERGO WOOD ALL SIZE,26180,Pcs,1,1,0,Pcs,0,0,0,,0,0,195000,Rp,VHIANA,ALL SIZE,WOOD,0,0,0,0,-
